Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
203229;Болты шестигранные Photonica М10х250 А2 (DW-10-250);Болти шестигранні Photonica М10х250 А2 (DW-10-250);DW-10-250, Photonica DW-10-250, DW-10-250 Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;DW-10-250, Photonica DW-10-250, DW-10-250 Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Болты шестигранные М10х250 А2 (DW-10-250);Болти шестигранні М10х250 А2 (DW-10-250);r;3,12;USD;шт.;;;;https://images.prom.ua/7218585420_bolty-shestigrannye-photonica.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Fotoelementy-i-solnechnye-paneli;;;;;2983777544;prom_99-00021666;52806;;Photonica;Україна;;;Vmin, V;https://oniks.org.ua/p2983777544-bolty-shestigrannye-photonica.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203614;Корпус пластиковый 12-мод., навесной IP66, CS-UEA;Корпус пластиковий 12-мод., навісний IP66, CS-UEA;12-МОД, UEA 12-МОД, 12-МОД UEA, электрощит uea, uea электрощит, электрощит модульный, распределительный щит, щиток электрический, шкаф электрощита, щит для дома, щит распределительный, корпус электрощита, щиток настенный;12-МОД, UEA 12-МОД, 12-МОД UEA, електрощит uea, uea електрощит, електрощит модульний, розподільчий щит, щиток електричний, шафа електрощита, щит для дому, щит розподільчий, корпус електрощита, щиток настінний;● Тип монтажа Навесной,<br/><br/>● Количество модулей 12,<br/><br/>● Габариты (ВхШхГ) 186х286х120,<br/><br/>● Степень защиты – IP IP66,<br/><br/>● Материал корпуса Пластик;● Тип монтажу Навісний,<br/><br/>● Кількість модулів 12,<br/><br/>● Габарити (ВхШхГ) 186х286х120,<br/><br/>● Ступінь захисту - IP IP66,<br/><br/>● Матеріал корпусу Пластик;r;14,43;USD;шт.;;;;https://images.prom.ua/7218584384_korpus-plastikovyj-12-mod.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Raspredelitelnye-schity;;;;;2983777874;prom_99-00017888;50904;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983777874-korpus-plastikovyj-mod.html;;;-;;;;;;;;0.980;19.0;12.5;29.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203228;Винт с шестигранником Photonica M8x25 A2 (912-8-25);Гвинт з шестигранником Photonica M8x25 A2 (912-8-25);M8X25, Photonica M8X25, M8X25 Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;M8X25, Photonica M8X25, M8X25 Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Винт с шестигранником M8x25 A2 (912-8-25);Гвинт із шестигранником M8x25 A2 (912-8-25);r;0,27;USD;шт.;;;;https://images.prom.ua/7218585417_vint-s-shestigrannikom.jpg;+;10000;152084460;Комплектующие для солнечных панелей;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983440245;99-00021633;101003;;Photonica;Україна;;;V;https://oniks.org.ua/p2983440245-vint-shestigrannikom-photonica.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203783;Вилка переносная UEA 015 16А 380В 3Р+N+Е IP44;Вилка переносна UEA 015 16А 380В 3Р+N+Е IP44;3Р+N+Е, UEA 3Р+N+Е, 3Р+N+Е UEA, вилка uea, uea вилка, вилка электрическая, штекер питания, вилка для кабеля, электрическая вилка разъем, штекер сетевой, вилка 220в, вилка для провода, разъем вилка;3Р+N+Е, UEA 3Р+N+Е, 3Р+N+Е UEA, вилка uea, uea вилка, вилка електрична, штекер живлення, вилка для кабелю, електрична вилка роз'єм, штекер мережевий, вилка 220в, вилка для проводу, роз'єм вилка;● Напряжение, В 380,<br/>● Тип монтажа переносной,<br/>● Степень защиты – IP 44,<br/>● Контакты силовой розетки 3Р+N+Е,<br/>● Ампераж 16А;● Напруга, В 380,<br/>● Тип монтажу переносний,<br/>● Ступінь захисту – IP 44,<br/>● Контакти розетки 3Р+N+Е,<br/>● Ампераж 16А;r;2,32;USD;шт.;;;;https://images.prom.ua/7218586243_vilka-perenosnaya-uea.jpg;+;5;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2983448202;99-10033503;513;;UEA;Китай;;;V;https://oniks.org.ua/p2983448202-vilka-perenosnaya-uea.html;;;-;;;;;;;;0.100;6.5;6.5;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203791;Розетка переносная UEA 213 16А 220В 2Р+Е IP44;Розетка переносна UEA 213 16А 220В 2Р+Е IP44;16А, UEA 16А, 16А UEA, розетка uea, uea розетка, розетка электрическая, розетка настенная, розетка силовая, розетка для дома, розетка с заземлением, розетка двойная, розетка встроенная, розетка электрическая бытовая;16А, UEA 16А, 16А UEA, розетка uea, uea розетка, розетка електрична, розетка настінна, розетка силова, розетка для дому, розетка із заземленням, розетка подвійна, розетка вбудована, розетка електрична побутова;● Напряжение, В 220,<br/>● Наличие крышки с крышкой,<br/>● Тип монтажа переносной,<br/>● Степень защиты – IP IP44,<br/>● Контакты силовой розетки 2P+Е,<br/>● Ампераж 16А;● Напруга, 220,<br/>● Наявність кришки з кришкою,<br/>● Тип монтажу переносний,<br/>● Ступінь захисту – IP IP44,<br/>● Контакти розетки 2P+Е,<br/>● Ампераж 16А;r;1,97;USD;шт.;;;;https://images.prom.ua/7218586440_rozetka-perenosnaya-uea.jpg;+;5;140905382;Безопасность и комфорт;https://prom.ua/Udliniteli-elektricheskie;;;;;2983778024;prom_99-10033476;513;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983778024-rozetka-perenosnaya-uea.html;;;-;;;;;;;;0.100;7.0;4.5;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203797;Розетка NA-UEA евро с з/к 16А;Розетка NA-UEA євро з з/к 16А;16А, UEA 16А, 16А UEA, розетка uea, uea розетка, розетка электрическая, розетка настенная, розетка силовая, розетка для дома, розетка с заземлением, розетка двойная, розетка встроенная, розетка электрическая бытовая;16А, UEA 16А, 16А UEA, розетка uea, uea розетка, розетка електрична, розетка настінна, розетка силова, розетка для дому, розетка із заземленням, розетка подвійна, розетка вбудована, розетка електрична побутова;● Номинальный ток, А 16А,<br/>● С заземлением;● Номінальний струм, А 16А,<br/>● З заземленням;r;0,96;USD;шт.;;;;https://images.prom.ua/7218586620_rozetka-na-uea-evro.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Udliniteli-elektricheskie;;;;;2983778030;prom_99-10024888;513;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983778030-rozetka-uea-evro.html;;;-;;;;;;;;0.040;3.0;3.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204060;Портативный фильтр для воды LifeSaver Wayfarer;Портативний фільтр для води LifeSaver Wayfarer;Портативный Wayfarer, LifeSaver Портативный Wayfarer, Портативный Wayfarer LifeSaver, очиститель воды lifesaver, lifesaver очиститель воды, очиститель воды, фильтр для воды, система очистки воды, фильтр питьевой воды, фильтр под мойку, очистка воды бытовая, фильтр воды система, очиститель воды домашний;Портативний Wayfarer, LifeSaver Портативний Wayfarer, Портативний Wayfarer LifeSaver, очищувач води lifesaver, lifesaver очищувач води, очищувач води, фільтр для води, система очищення води, фільтр питної води, фільтр під мийку, очищення води побутове, фільтр води система, очищувач води домашній;LifeSaver Wayfarer — это микробиологический фильтр для воды, использующий технологию ультрафильтрации для фильтрации вирусов, бактерий, цист и паразитов из загрязненных источников воды. Технология LifeSaver отфильтровывает бактерии до минимума Log 6 (99,9999%), вирусы до минимума Log 5 (99,999%) и цисты до минимума Log 4 (99,99%), как указано в Протоколе NSF 231, на основе рекомендаций Агентство по охране окружающей среды США (EPA).;LifeSaver Wayfarer – це мікробіологічний фільтр для води, що використовує технологію ультрафільтрації для фільтрації вірусів, бактерій, цист та паразитів із забруднених джерел води. Технологія LifeSaver відфільтровує бактерії до мінімуму Log 6 (99,9999%), віруси до мінімуму Log 5 (99,999%) та цисти до мінімуму Log 4 (99,99%), як зазначено в Протоколі NSF 231, на основі рекомендацій Агентство з охорони довкілля США (EPA).;r;71,96;USD;шт.;;;;https://images.prom.ua/7218584831_portativnyj-filtr-dlya.jpg, https://images.prom.ua/7218584832_portativnyj-filtr-dlya.jpg, https://images.prom.ua/7218584833_portativnyj-filtr-dlya.jpg, https://images.prom.ua/7218584834_portativnyj-filtr-dlya.jpg, https://images.prom.ua/7218584835_portativnyj-filtr-dlya.jpg;+;10000;152209839;Очистители воды;https://prom.ua/Bytovye-filtry-kompleksnoj-ochistki-vody;;;;;2983439064;99-00013552;13240415;;LifeSaver;Великобританія;;;V;https://oniks.org.ua/p2983439064-portativnyj-filtr-dlya.html;;;-;;;;;;;;0.560;17.0;10.0;17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203858;Перчатки защитные зимние TIGERFLEX THERMO DRY р.10;Рукавиці захисні зимові TIGERFLEX THERMO DRY р.10;THERMO DRY, TIGERFLEX THERMO DRY, THERMO DRY TIGERFLEX, средства защиты tigerflex, tigerflex средства защиты, средства индивидуальной защиты, защитное снаряжение, средства защиты, защитная экипировка, защита для работы, средства защиты труда, защитное оборудование, средства безопасности;THERMO DRY, TIGERFLEX THERMO DRY, THERMO DRY TIGERFLEX, засоби захисту tigerflex, tigerflex засоби захисту, засоби індивідуального захисту, захисне спорядження, засоби захисту, захисне екіпірування, захист для роботи, засоби захисту праці, захисне обладнання, засоби безпеки;● Размер 10,<br/>● Класс вязки 15,<br/>● Внутренняя отделка акрил,<br/>● Специализация защита от холода,<br/>● Материал покрытия латекс,<br/>● Материал основания нейлон,<br/>● Материал нейлон (полиамид),<br/>● Тип продукта перчатки защитные,<br/>● Стандарты ISO 21420:2020, EN 388:2016+A1:2018, EN 511:2006;● Розмір 10,<br/>● Клас в'язки 15,<br/>● Внутрішнє оздоблення акрил,<br/>● Спеціалізація захист від холоду,<br/>● Матеріал покриття  латекс,<br/>● Матеріал основи  нейлон,<br/>● Матеріал нейлон (поліамід),<br/>● Тип продукту рукавиці захисні,<br/>● Стандарти ISO 21420:2020, EN 388:2016+A1:2018, EN 511:2006;r;7,8;USD;шт.;;;;https://images.prom.ua/7218588064_perchatki-zaschitnye-zimnie.jpg;+;3;152197317;Средства индивидуальной защиты;https://prom.ua/Drugie-sredstva-individualnoj-zaschity;;;;;2983448205;99-10033750;301906;;TIGERFLEX;Україна;;;V;https://oniks.org.ua/p2983448205-perchatki-zaschitnye-zimnie.html;;;-;;;;;;;;0.160;10.0;3.0;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203858;Перчатки защитные зимние TIGERFLEX THERMO DRY р.10;Рукавиці захисні зимові TIGERFLEX THERMO DRY р.10;THERMO DRY, TIGERFLEX THERMO DRY, THERMO DRY TIGERFLEX, средства защиты tigerflex, tigerflex средства защиты, средства индивидуальной защиты, защитное снаряжение, средства защиты, защитная экипировка, защита для работы, средства защиты труда, защитное оборудование, средства безопасности;THERMO DRY, TIGERFLEX THERMO DRY, THERMO DRY TIGERFLEX, засоби захисту tigerflex, tigerflex засоби захисту, засоби індивідуального захисту, захисне спорядження, засоби захисту, захисне екіпірування, захист для роботи, засоби захисту праці, захисне обладнання, засоби безпеки;● Размер 10,<br/>● Класс вязки 15,<br/>● Внутренняя отделка акрил,<br/>● Специализация защита от холода,<br/>● Материал покрытия латекс,<br/>● Материал основания нейлон,<br/>● Материал нейлон (полиамид),<br/>● Тип продукта перчатки защитные,<br/>● Стандарты ISO 21420:2020, EN 388:2016+A1:2018, EN 511:2006;● Розмір 10,<br/>● Клас в'язки 15,<br/>● Внутрішнє оздоблення акрил,<br/>● Спеціалізація захист від холоду,<br/>● Матеріал покриття  латекс,<br/>● Матеріал основи  нейлон,<br/>● Матеріал нейлон (поліамід),<br/>● Тип продукту рукавиці захисні,<br/>● Стандарти ISO 21420:2020, EN 388:2016+A1:2018, EN 511:2006;r;8,54;USD;шт.;;;;https://images.prom.ua/7218588065_perchatki-zaschitnye-zimnie.jpg;+;3;140905382;Безопасность и комфорт;https://prom.ua/Drugie-sredstva-individualnoj-zaschity;;;;;2983778091;prom_99-10033750;301906;;TIGERFLEX;Україна;;;Vmin, V;https://oniks.org.ua/p2983778091-perchatki-zaschitnye-zimnie.html;;;-;;;;;;;;0.160;10.0;3.0;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202126;Литиевая аккумуляторная батарея Renon Xcellent Plus 51.2В 314А•ч;Літієва акумуляторна батарея Renon Xcellent Plus 51.2В 314А•г;314АЧ, Renon 314АЧ, 314АЧ Renon, литиевый аккумулятор renon, renon литиевый аккумулятор, литиевый аккумулятор, аккумулятор li ion, аккумулятор lifepo4, батарея литиевая, аккумулятор для энергии, аккумулятор для инвертора, литий батарея, аккумулятор для хранения энергии;314АГ, Renon 314АГ, 314АГ Renon, літієвий акумулятор renon, renon літієвий акумулятор, літієвий акумулятор, акумулятор li ion, акумулятор lifepo4, батарея літієва, акумулятор для енергії, акумулятор для інвертора, літій батарея, акумулятор для зберігання енергії;● Тип аккумулятора: LiFePo4 – литий-железо-фосфат,<br/>● Выходное напряжение: 51,2 В,<br/>● Вместимость: 314 А•ч,<br/>● Максимальный рабочий ток: 200 А,<br/>● Масштабируемость макс. 15 систем параллельно,<br/>● Связь RS485, CAN, RS232,<br/>● Срок службы 8000 циклов,<br/>● Размеры: 560 х 200 х 800 мм,<br/>● Вес: 126 кг;● Тип акумулятора: LiFePo4 – літій-залізо-фосфат,<br/>● Вихідна напруга: 51,2 В,<br/>● Місткість: 314 А•г,<br/>● Максимальний робочий струм: 200 А,<br/>● Масштабованість макс. 15 систем паралельно,<br/>● Зв'язок RS485, CAN, RS232,<br/>● Термін служби 8000 циклів,<br/>● Розміри: 560 х 200 х 800 мм,<br/>● Вага: 126 кг;r;2233,34;USD;шт.;;;;https://images.prom.ua/7086685653_litievaya-akkumulyatornaya-batareya.jpg;+;9;140905382;Безопасность и комфорт;https://prom.ua/Akkumulyatornye-bloki;;;;;2930992598;prom_99-10032864;5280501;;Renon;США;;;Vmin, V;https://oniks.org.ua/p2930992598-litievaya-akkumulyatornaya-batareya.html;;;-;;;;;;;;153.000;56.0;20.0;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
