prom_category_id;prom_category_name;rozetka_category_id;rozetka_category_name;matched_royalty_id;matched_royalty_name;match_level;brand;royalty_percent;price_from;price_to;threshold;coef_uncategorized;coef_no_base;coef_viatec;coef_secur;coef_lp;coef
;;;;;;;;;;;;1.4;1.33;;;;
302309;Системи охорони та оповіщення > Короби та корпуси для охоронних систем;236461;Аксесуари до сигналізацій;4627949;Смартфони, ТВ і електроніка;gap:235355;;22;0;1999;1.45;;;0.9;0.9;1;
302309;Системи охорони та оповіщення > Короби та корпуси для охоронних систем;236461;Аксесуари до сигналізацій;235355;Сигналізація;1;;12;2000;6999;1.28;;;0.9;0.9;1;
302309;Системи охорони та оповіщення > Короби та корпуси для охоронних систем;236461;Аксесуари до сигналізацій;235355;Сигналізація;1;;10;7000;13999;1.25;;;0.9;0.9;1;
302309;Системи охорони та оповіщення > Короби та корпуси для охоронних систем;236461;Аксесуари до сигналізацій;235355;Сигналізація;1;;7;14000;19999;1.21;;;0.9;0.9;1;
302309;Системи охорони та оповіщення > Короби та корпуси для охоронних систем;236461;Аксесуари до сигналізацій;235355;Сигналізація;1;;5;20000;99999;1.18;;;0.9;0.9;1;
302309;Системи охорони та оповіщення > Короби та корпуси для охоронних систем;236461;Аксесуари до сигналізацій;235355;Сигналізація;1;;3;100000;999999999;1.16;;;0.9;0.9;1;
340416;Автомобільна електроніка > Автомобільні відеореєстратори;153617;Відеореєстратори;4627858;Авто і мото товари;gap:280596;;18;0;5999;1.38;;;0.9;0.9;1;
340416;Автомобільна електроніка > Автомобільні відеореєстратори;153617;Відеореєстратори;280596;Автоелектроніка;1;;12;6000;9999;1.28;;;0.9;0.9;1;
340416;Автомобільна електроніка > Автомобільні відеореєстратори;153617;Відеореєстратори;280596;Автоелектроніка;1;;7;10000;19999;1.21;;;0.9;0.9;1;
340416;Автомобільна електроніка > Автомобільні відеореєстратори;153617;Відеореєстратори;280596;Автоелектроніка;1;;5;20000;999999999;1.18;;;0.9;0.9;1;
380650;Спортивні сумки та рюкзаки > Поясні сумки;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;18;;;1.38;;;0.9;0.9;1;
380650;Спортивні сумки та рюкзаки > Поясні сумки;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;10;5000;9999;1.25;;;0.9;0.9;1;
380650;Спортивні сумки та рюкзаки > Поясні сумки;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;7;10000;19999;1.21;;;0.9;0.9;1;
380650;Спортивні сумки та рюкзаки > Поясні сумки;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;5;20000;99999;1.18;;;0.9;0.9;1;
380650;Спортивні сумки та рюкзаки > Поясні сумки;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
410201;Батареї та акумулятори > Зарядні пристрої для акумуляторів;83878;Зарядні пристрої для акумуляторних батарей;4627949;Смартфони, ТВ і електроніка;gap:83878;;22;0;999;1.45;;;0.9;0.9;1;
410201;Батареї та акумулятори > Зарядні пристрої для акумуляторів;83878;Зарядні пристрої для акумуляторних батарей;83878;Зарядні пристрої для акумуляторних батарей;0;;15;1000;1999;1.33;;;0.9;0.9;1;
410201;Батареї та акумулятори > Зарядні пристрої для акумуляторів;83878;Зарядні пристрої для акумуляторних батарей;83878;Зарядні пристрої для акумуляторних батарей;0;;10;2000;3499;1.25;;;0.9;0.9;1;
410201;Батареї та акумулятори > Зарядні пристрої для акумуляторів;83878;Зарядні пристрої для акумуляторних батарей;83878;Зарядні пристрої для акумуляторних батарей;0;;7;3500;999999999;1.21;;;0.9;0.9;1;
410612;Електрика > Настінні вимикачі;4675028;Вимикачі та димери;2577232;Інструменти й обладнання;3;;18;;;1.38;;;0.9;0.9;1;
410612;Електрика > Настінні вимикачі;4675028;Вимикачі та димери;2577232;Інструменти й обладнання;3;;10;5000;9999;1.25;;;0.9;0.9;1;
410612;Електрика > Настінні вимикачі;4675028;Вимикачі та димери;2577232;Інструменти й обладнання;3;;7;10000;19999;1.21;;;0.9;0.9;1;
410612;Електрика > Настінні вимикачі;4675028;Вимикачі та димери;2577232;Інструменти й обладнання;3;;5;20000;99999;1.18;;;0.9;0.9;1;
410612;Електрика > Настінні вимикачі;4675028;Вимикачі та димери;2577232;Інструменти й обладнання;3;;3;100000;999999999;1.16;;;0.9;0.9;1;
420504;Метричний кріплення > Гайки;4668793;Гайки;4628418;Сантехніка та ремонт;gap:4639424;;18;0;1999;1.38;;;0.9;0.9;1;
420504;Метричний кріплення > Гайки;4668793;Гайки;4639424;Будівельні матеріали;2;;15;2000;4999;1.33;;;0.9;0.9;1;
420504;Метричний кріплення > Гайки;4668793;Гайки;4639424;Будівельні матеріали;2;;10;5000;9999;1.25;;;0.9;0.9;1;
420504;Метричний кріплення > Гайки;4668793;Гайки;4639424;Будівельні матеріали;2;;7;10000;19999;1.21;;;0.9;0.9;1;
420504;Метричний кріплення > Гайки;4668793;Гайки;4639424;Будівельні матеріали;2;;5;20000;99999;1.18;;;0.9;0.9;1;
420504;Метричний кріплення > Гайки;4668793;Гайки;4639424;Будівельні матеріали;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
500415;Фото-, відеокамери та аксесуари > Запчастини та комплектуючі для квадрокоптерів;1124685;Квадрокоптери;4627893;Спорт і захоплення;gap:81499;;18;0;4999;1.38;;;0.9;0.9;1;
500415;Фото-, відеокамери та аксесуари > Запчастини та комплектуючі для квадрокоптерів;1124685;Квадрокоптери;81499;Радіокеровані моделі;1;;12;5000;19999;1.28;;;0.9;0.9;1;
500415;Фото-, відеокамери та аксесуари > Запчастини та комплектуючі для квадрокоптерів;1124685;Квадрокоптери;81499;Радіокеровані моделі;1;;7;20000;69999;1.21;;;0.9;0.9;1;
500415;Фото-, відеокамери та аксесуари > Запчастини та комплектуючі для квадрокоптерів;1124685;Квадрокоптери;81499;Радіокеровані моделі;1;;5;70000;99999;1.18;;;0.9;0.9;1;
500415;Фото-, відеокамери та аксесуари > Запчастини та комплектуючі для квадрокоптерів;1124685;Квадрокоптери;81499;Радіокеровані моделі;1;;3;100000;999999999;1.16;;;0.9;0.9;1;
500901;Повербанки та зарядні станції > Зарядні станції;4674585;Зарядні станції;4674585;Зарядні станції;0;;10;;;1.25;;;0.9;0.9;1;
500901;Повербанки та зарядні станції > Зарядні станції;4674585;Зарядні станції;4674585;Зарядні станції;0;;7;40000;99999;1.21;;;0.9;0.9;1;
500901;Повербанки та зарядні станції > Зарядні станції;4674585;Зарядні станції;4674585;Зарядні станції;0;;5;100000;999999999;1.18;;;0.9;0.9;1;
1250303;Інструменти для обробки ґрунту > Вила;4672643;Вила;2394297;Дача, сад, город;2;;18;;;1.38;;;0.9;0.9;1;
1250303;Інструменти для обробки ґрунту > Вила;4672643;Вила;2394297;Дача, сад, город;2;;12;5000;9999;1.28;;;0.9;0.9;1;
1250303;Інструменти для обробки ґрунту > Вила;4672643;Вила;2394297;Дача, сад, город;2;;7;10000;19999;1.21;;;0.9;0.9;1;
1250303;Інструменти для обробки ґрунту > Вила;4672643;Вила;2394297;Дача, сад, город;2;;5;20000;99999;1.18;;;0.9;0.9;1;
1250303;Інструменти для обробки ґрунту > Вила;4672643;Вила;2394297;Дача, сад, город;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
1250305;Інструменти для обробки ґрунту > Посадкові совки, вилки;4672703;Садові совки;2394297;Дача, сад, город;2;;18;;;1.38;;;0.9;0.9;1;
1250305;Інструменти для обробки ґрунту > Посадкові совки, вилки;4672703;Садові совки;2394297;Дача, сад, город;2;;12;5000;9999;1.28;;;0.9;0.9;1;
1250305;Інструменти для обробки ґрунту > Посадкові совки, вилки;4672703;Садові совки;2394297;Дача, сад, город;2;;7;10000;19999;1.21;;;0.9;0.9;1;
1250305;Інструменти для обробки ґрунту > Посадкові совки, вилки;4672703;Садові совки;2394297;Дача, сад, город;2;;5;20000;99999;1.18;;;0.9;0.9;1;
1250305;Інструменти для обробки ґрунту > Посадкові совки, вилки;4672703;Садові совки;2394297;Дача, сад, город;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
1250307;Інструменти для обробки ґрунту > Мотики, сапки, сапки;4672658;Сапи;2394297;Дача, сад, город;2;;18;;;1.38;;;0.9;0.9;1;
1250307;Інструменти для обробки ґрунту > Мотики, сапки, сапки;4672658;Сапи;2394297;Дача, сад, город;2;;12;5000;9999;1.28;;;0.9;0.9;1;
1250307;Інструменти для обробки ґрунту > Мотики, сапки, сапки;4672658;Сапи;2394297;Дача, сад, город;2;;7;10000;19999;1.21;;;0.9;0.9;1;
1250307;Інструменти для обробки ґрунту > Мотики, сапки, сапки;4672658;Сапи;2394297;Дача, сад, город;2;;5;20000;99999;1.18;;;0.9;0.9;1;
1250307;Інструменти для обробки ґрунту > Мотики, сапки, сапки;4672658;Сапи;2394297;Дача, сад, город;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
1250309;Садовий інвентар та освітлення > Садові пилососи, повітродувки;156363;Повітродуви;152459;Садова техніка;1;;15;;;1.33;;;0.9;0.9;1;
1250309;Садовий інвентар та освітлення > Садові пилососи, повітродувки;156363;Повітродуви;152459;Садова техніка;1;;10;3000;9999;1.25;;;0.9;0.9;1;
1250309;Садовий інвентар та освітлення > Садові пилососи, повітродувки;156363;Повітродуви;152459;Садова техніка;1;;7;10000;19999;1.21;;;0.9;0.9;1;
1250309;Садовий інвентар та освітлення > Садові пилососи, повітродувки;156363;Повітродуви;152459;Садова техніка;1;;5;20000;999999999;1.18;;;0.9;0.9;1;
1250311;Інструменти для обрізки > Пилки для обрізки гілок;4672683;Пили садові;2394297;Дача, сад, город;2;;18;;;1.38;;;0.9;0.9;1;
1250311;Інструменти для обрізки > Пилки для обрізки гілок;4672683;Пили садові;2394297;Дача, сад, город;2;;12;5000;9999;1.28;;;0.9;0.9;1;
1250311;Інструменти для обрізки > Пилки для обрізки гілок;4672683;Пили садові;2394297;Дача, сад, город;2;;7;10000;19999;1.21;;;0.9;0.9;1;
1250311;Інструменти для обрізки > Пилки для обрізки гілок;4672683;Пили садові;2394297;Дача, сад, город;2;;5;20000;99999;1.18;;;0.9;0.9;1;
1250311;Інструменти для обрізки > Пилки для обрізки гілок;4672683;Пили садові;2394297;Дача, сад, город;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
1250312;Інструменти для обрізки > Садові ножиці, секатори, ножі;4672648;Секатори;2394297;Дача, сад, город;2;;18;;;1.38;;;0.9;0.9;1;
1250312;Інструменти для обрізки > Садові ножиці, секатори, ножі;4672648;Секатори;2394297;Дача, сад, город;2;;12;5000;9999;1.28;;;0.9;0.9;1;
1250312;Інструменти для обрізки > Садові ножиці, секатори, ножі;4672648;Секатори;2394297;Дача, сад, город;2;;7;10000;19999;1.21;;;0.9;0.9;1;
1250312;Інструменти для обрізки > Садові ножиці, секатори, ножі;4672648;Секатори;2394297;Дача, сад, город;2;;5;20000;99999;1.18;;;0.9;0.9;1;
1250312;Інструменти для обрізки > Садові ножиці, секатори, ножі;4672648;Секатори;2394297;Дача, сад, город;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
1250313;Інструменти для обробки ґрунту > Граблі;4672623;Граблі;2394297;Дача, сад, город;2;;18;;;1.38;;;0.9;0.9;1;
1250313;Інструменти для обробки ґрунту > Граблі;4672623;Граблі;2394297;Дача, сад, город;2;;12;5000;9999;1.28;;;0.9;0.9;1;
1250313;Інструменти для обробки ґрунту > Граблі;4672623;Граблі;2394297;Дача, сад, город;2;;7;10000;19999;1.21;;;0.9;0.9;1;
1250313;Інструменти для обробки ґрунту > Граблі;4672623;Граблі;2394297;Дача, сад, город;2;;5;20000;99999;1.18;;;0.9;0.9;1;
1250313;Інструменти для обробки ґрунту > Граблі;4672623;Граблі;2394297;Дача, сад, город;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
3080804;Одяг робочий > Комбінезони та напівкомбінезони робітники;4655571;Робочий спецодяг;2033137;Одяг;2;;23;;;1.47;;;0.9;0.9;1;
3080804;Одяг робочий > Комбінезони та напівкомбінезони робітники;4655571;Робочий спецодяг;2033137;Одяг;2;;15;2000;3999;1.33;;;0.9;0.9;1;
3080804;Одяг робочий > Комбінезони та напівкомбінезони робітники;4655571;Робочий спецодяг;2033137;Одяг;2;;10;4000;9999;1.25;;;0.9;0.9;1;
3080804;Одяг робочий > Комбінезони та напівкомбінезони робітники;4655571;Робочий спецодяг;2033137;Одяг;2;;5;10000;999999999;1.18;;;0.9;0.9;1;
3082002;Тактичний захист та екіпірування > Розвантажувальні жилети та плитоноски без плит;4674292;Розвантажувальні жилети;84625;Амуніція;2;;17;;;1.36;;;0.9;0.9;1;
3082002;Тактичний захист та екіпірування > Розвантажувальні жилети та плитоноски без плит;4674292;Розвантажувальні жилети;84625;Амуніція;2;;12;2000;14999;1.28;;;0.9;0.9;1;
3082002;Тактичний захист та екіпірування > Розвантажувальні жилети та плитоноски без плит;4674292;Розвантажувальні жилети;84625;Амуніція;2;;7;15000;49999;1.21;;;0.9;0.9;1;
3082002;Тактичний захист та екіпірування > Розвантажувальні жилети та плитоноски без плит;4674292;Розвантажувальні жилети;84625;Амуніція;2;;5;50000;99999;1.18;;;0.9;0.9;1;
3082002;Тактичний захист та екіпірування > Розвантажувальні жилети та плитоноски без плит;4674292;Розвантажувальні жилети;84625;Амуніція;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;;13;;;1.29;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;;10;1000;8999;1.25;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;;7;9000;33999;1.21;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;;5;34000;69999;1.18;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;;3;70000;999999999;1.16;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;Starlink;7;;;1.21;;;0.9;0.9;1;
5090201;Телефони та аксесуари > Стаціонарні телефони;80197;IP-телефонія;80111;Мережеве обладнання;1;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5090319;Аксесуари для мобільних телефонів > Зарядні пристрої для смартфонів та планшетів;146341;Зарядні пристрої;80263;Аксесуари до мобільних телефонів і смартфонів;1;;22;;;1.45;;;0.9;0.9;1;
5090319;Аксесуари для мобільних телефонів > Зарядні пристрої для смартфонів та планшетів;146341;Зарядні пристрої;80263;Аксесуари до мобільних телефонів і смартфонів;1;;20;1000;7999;1.41;;;0.9;0.9;1;
5090319;Аксесуари для мобільних телефонів > Зарядні пристрої для смартфонів та планшетів;146341;Зарядні пристрої;80263;Аксесуари до мобільних телефонів і смартфонів;1;;17;8000;13999;1.36;;;0.9;0.9;1;
5090319;Аксесуари для мобільних телефонів > Зарядні пристрої для смартфонів та планшетів;146341;Зарядні пристрої;80263;Аксесуари до мобільних телефонів і смартфонів;1;;15;14000;24999;1.33;;;0.9;0.9;1;
5090319;Аксесуари для мобільних телефонів > Зарядні пристрої для смартфонів та планшетів;146341;Зарядні пристрої;80263;Аксесуари до мобільних телефонів і смартфонів;1;;13;25000;999999999;1.29;;;0.9;0.9;1;
5090503;Бездротовий зв'язок > Підсилювачі антенні;221177;ТВ запчастини та обладнання;80015;Аксесуари для телевізорів і моніторів;gap:221177;;22;0;1499;1.45;;;0.9;0.9;1;
5090503;Бездротовий зв'язок > Підсилювачі антенні;221177;ТВ запчастини та обладнання;221177;ТВ запчастини та обладнання;0;;15;1500;2999;1.33;;;0.9;0.9;1;
5090503;Бездротовий зв'язок > Підсилювачі антенні;221177;ТВ запчастини та обладнання;221177;ТВ запчастини та обладнання;0;;10;3000;999999999;1.25;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;;13;;;1.29;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;;10;1000;8999;1.25;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;;7;9000;33999;1.21;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;;5;34000;69999;1.18;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;;3;70000;999999999;1.16;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;Starlink;7;;;1.21;;;0.9;0.9;1;
5090506;Бездротовий зв'язок > Мости, шлюзи бездротових мереж;80195;Бездротові точки доступу;80111;Мережеве обладнання;1;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;;13;;;1.29;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;;10;1000;8999;1.25;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;;7;9000;33999;1.21;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;;5;34000;69999;1.18;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;;3;70000;999999999;1.16;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;Starlink;7;;;1.21;;;0.9;0.9;1;
5090509;Бездротовий зв'язок > Wi-fi адаптери;80196;Мережеві адаптери;80111;Мережеве обладнання;1;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5090510;Аксесуари для телевізорів та проекторів > Телевізійні антени;4669399;Антени;80015;Аксесуари для телевізорів і моніторів;1;;22;;;1.45;;;0.9;0.9;1;
5090510;Аксесуари для телевізорів та проекторів > Телевізійні антени;4669399;Антени;80015;Аксесуари для телевізорів і моніторів;1;;15;3000;6999;1.33;;;0.9;0.9;1;
5090510;Аксесуари для телевізорів та проекторів > Телевізійні антени;4669399;Антени;80015;Аксесуари для телевізорів і моніторів;1;;10;7000;9999;1.25;;;0.9;0.9;1;
5090510;Аксесуари для телевізорів та проекторів > Телевізійні антени;4669399;Антени;80015;Аксесуари для телевізорів і моніторів;1;;7;10000;19999;1.21;;;0.9;0.9;1;
5090510;Аксесуари для телевізорів та проекторів > Телевізійні антени;4669399;Антени;80015;Аксесуари для телевізорів і моніторів;1;;5;20000;999999999;1.18;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;;13;;;1.29;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;;10;1000;8999;1.25;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;;7;9000;33999;1.21;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;;5;34000;69999;1.18;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;;3;70000;999999999;1.16;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;Starlink;7;;;1.21;;;0.9;0.9;1;
5092006;Оптоволоконне обладнання > Оптичні конвертери;4653311;Медіаконвертери;80111;Мережеве обладнання;2;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;;13;;;1.29;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;;10;1000;8999;1.25;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;;7;9000;33999;1.21;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;;5;34000;69999;1.18;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;;3;70000;999999999;1.16;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;Starlink;7;;;1.21;;;0.9;0.9;1;
5092007;Оптоволоконне обладнання > Модулі GBIC та SFP;4653304;SFP модулі;80111;Мережеве обладнання;2;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;;13;;;1.29;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;;10;1000;8999;1.25;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;;7;9000;33999;1.21;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;;5;34000;69999;1.18;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;;3;70000;999999999;1.16;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;Starlink;7;;;1.21;;;0.9;0.9;1;
5092902;Пасивне мережеве обладнання > Патч-панелі;4631586;Патч-панелі;80111;Мережеве обладнання;2;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;;13;;;1.29;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;;10;1000;8999;1.25;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;;7;9000;33999;1.21;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;;5;34000;69999;1.18;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;;3;70000;999999999;1.16;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;Starlink;7;;;1.21;;;0.9;0.9;1;
5092904;Пасивне мережеве обладнання > Комунікаційні розетки;4653262;Оптичні розетки та адаптери;80111;Мережеве обладнання;2;Starlink;7;1000;8999;1.21;;;0.9;0.9;1;
5092913;Монтажне обладнання > Кабеленесучі системи;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;20;;;1.41;;;0.9;0.9;1;
5092913;Монтажне обладнання > Кабеленесучі системи;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;15;2000;6999;1.33;;;0.9;0.9;1;
5092913;Монтажне обладнання > Кабеленесучі системи;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;10;7000;13999;1.25;;;0.9;0.9;1;
5092913;Монтажне обладнання > Кабеленесучі системи;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;7;14000;19999;1.21;;;0.9;0.9;1;
5092913;Монтажне обладнання > Кабеленесучі системи;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;5;20000;99999;1.18;;;0.9;0.9;1;
5092913;Монтажне обладнання > Кабеленесучі системи;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;3;100000;999999999;1.16;;;0.9;0.9;1;
5093501;Інструмент для мережевих робіт > Інструмент для закладення кабелю;4660216;Стрипери;2577232;Інструменти й обладнання;2;;18;;;1.38;;;0.9;0.9;1;
5093501;Інструмент для мережевих робіт > Інструмент для закладення кабелю;4660216;Стрипери;2577232;Інструменти й обладнання;2;;10;5000;9999;1.25;;;0.9;0.9;1;
5093501;Інструмент для мережевих робіт > Інструмент для закладення кабелю;4660216;Стрипери;2577232;Інструменти й обладнання;2;;7;10000;19999;1.21;;;0.9;0.9;1;
5093501;Інструмент для мережевих робіт > Інструмент для закладення кабелю;4660216;Стрипери;2577232;Інструменти й обладнання;2;;5;20000;99999;1.18;;;0.9;0.9;1;
5093501;Інструмент для мережевих робіт > Інструмент для закладення кабелю;4660216;Стрипери;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
5140401;Перетворювачі > Інвертори;4625577;Інвертори;2577232;Інструменти й обладнання;2;;18;;;1.38;;;0.9;0.9;1;
5140401;Перетворювачі > Інвертори;4625577;Інвертори;2577232;Інструменти й обладнання;2;;10;5000;9999;1.25;;;0.9;0.9;1;
5140401;Перетворювачі > Інвертори;4625577;Інвертори;2577232;Інструменти й обладнання;2;;7;10000;19999;1.21;;;0.9;0.9;1;
5140401;Перетворювачі > Інвертори;4625577;Інвертори;2577232;Інструменти й обладнання;2;;5;20000;99999;1.18;;;0.9;0.9;1;
5140401;Перетворювачі > Інвертори;4625577;Інвертори;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.16;;;0.9;0.9;1;
5280501;Батареї та акумулятори > Акумулятори загального призначення;1554082;Акумулятори та аксесуари для ДБЖ;1554082;Акумулятори та аксесуари для ДБЖ;0;;10;;;1.25;;;0.9;0.9;1;
5280501;Батареї та акумулятори > Акумулятори загального призначення;1554082;Акумулятори та аксесуари для ДБЖ;1554082;Акумулятори та аксесуари для ДБЖ;0;;7;20000;49999;1.21;;;0.9;0.9;1;
5280501;Батареї та акумулятори > Акумулятори загального призначення;1554082;Акумулятори та аксесуари для ДБЖ;1554082;Акумулятори та аксесуари для ДБЖ;0;;5;50000;999999999;1.18;;;0.9;0.9;1;
6370603;Супутникове, кабельне телебачення > Ресивери цифрового телебачення;165692;ТВ тюнери;80015;Аксесуари для телевізорів і моніторів;gap:165692;;22;0;1499;1.45;;;0.9;0.9;1;
6370603;Супутникове, кабельне телебачення > Ресивери цифрового телебачення;165692;ТВ тюнери;165692;ТВ тюнери;0;;15;1500;4999;1.33;;;0.9;0.9;1;
6370603;Супутникове, кабельне телебачення > Ресивери цифрового телебачення;165692;ТВ тюнери;165692;ТВ тюнери;0;;10;5000;9999;1.25;;;0.9;0.9;1;
