prom_category_id;prom_category_name;Приналежність*:6;Група*:13;Вид*:21;royalty_percent;price_from;price_to;threshold;coef_uncategorized;coef_no_base;coef_viatec;coef_secur;coef_lp;coef
;;;;;;;;;1.4;1.2;;;;
5092904;Пассивное сетевое оборудование > Коммуникационные розетки;дім;інструменти;розетка;10;10000;20000;1.25;;;0.9;0.9;1;
5092904;Пассивное сетевое оборудование > Коммуникационные розетки;дім;інструменти;розетка;7;20000;100000;1.21;;;0.9;0.9;1;
5092904;Пассивное сетевое оборудование > Коммуникационные розетки;дім;інструменти;розетка;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
5092913;Монтажное оборудование > Кабеленесущие системы;дім;безпечний дім;аксесуари для відеоспостереження;15;0;10000;1.33;;;0.9;0.9;1;
5092913;Монтажное оборудование > Кабеленесущие системы;дім;безпечний дім;аксесуари для відеоспостереження;12;10000;30000;1.28;;;0.9;0.9;1;
5092913;Монтажное оборудование > Кабеленесущие системы;дім;безпечний дім;аксесуари для відеоспостереження;10;30000;9999999999999.99;1.25;;;0.9;0.9;1;
5093501;Инструмент для сетевых работ > Инструмент для заделки кабеля;дім;інструменти;кабелеріз;18;0;4000;1.38;;;0.9;0.9;1;
5093501;Инструмент для сетевых работ > Инструмент для заделки кабеля;дім;інструменти;кабелеріз;15;4000;7000;1.33;;;0.9;0.9;1;
5093501;Инструмент для сетевых работ > Инструмент для заделки кабеля;дім;інструменти;кабелеріз;12;7000;10000;1.28;;;0.9;0.9;1;
5093501;Инструмент для сетевых работ > Инструмент для заделки кабеля;дім;інструменти;кабелеріз;10;10000;20000;1.25;;;0.9;0.9;1;
5093501;Инструмент для сетевых работ > Инструмент для заделки кабеля;дім;інструменти;кабелеріз;7;20000;100000;1.21;;;0.9;0.9;1;
5093501;Инструмент для сетевых работ > Инструмент для заделки кабеля;дім;інструменти;кабелеріз;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
5140401;Преобразователи > Инверторы;дім;техніка;інвертор для сонячних батарей;15;0;18000;1.33;;;0.9;0.9;1;
5140401;Преобразователи > Инверторы;дім;техніка;інвертор для сонячних батарей;10;18000;9999999999999.99;1.25;;;0.9;0.9;1;
5280501;Батареи и аккумуляторы > Аккумуляторы общего назначения;дім;техніка;акумулятор;15;0;18000;1.33;;;0.9;0.9;1;
5280501;Батареи и аккумуляторы > Аккумуляторы общего назначения;дім;техніка;акумулятор;10;18000;9999999999999.99;1.25;;;0.9;0.9;1;
6370603;Спутниковое, кабельное телевидение > Ресиверы цифрового телевидения;телевізори, фото і відео техніка;телевізори;тв-тюнер;15;0;5000;1.33;;;0.9;0.9;1;
6370603;Спутниковое, кабельное телевидение > Ресиверы цифрового телевидения;телевізори, фото і відео техніка;телевізори;тв-тюнер;10;5000;10000;1.25;;;0.9;0.9;1;
6370603;Спутниковое, кабельное телевидение > Ресиверы цифрового телевидения;телевізори, фото і відео техніка;телевізори;тв-тюнер;7;10000;9999999999999.99;1.21;;;0.9;0.9;1;
6370714;TV и видеотехника > Телевизоры;телевізори, фото і відео техніка;телевізори;телевізор;12;0;7000;1.28;;;0.9;0.9;1;
6370714;TV и видеотехника > Телевизоры;телевізори, фото і відео техніка;телевізори;телевізор;7;7000;18000;1.21;;;0.9;0.9;1;
6370714;TV и видеотехника > Телевизоры;телевізори, фото і відео техніка;телевізори;телевізор;5;18000;50000;1.18;;;0.9;0.9;1;
6370714;TV и видеотехника > Телевизоры;телевізори, фото і відео техніка;телевізори;телевізор;3;50000;9999999999999.99;1.16;;;0.9;0.9;1;
6370902;TV и видеотехника > Медиаплееры;телевізори, фото і відео техніка;телевізори;smart приставка (медіаплеєр);12;0;1000;1.28;;;0.9;0.9;1;
6370902;TV и видеотехника > Медиаплееры;телевізори, фото і відео техніка;телевізори;smart приставка (медіаплеєр);10;1000;3000;1.25;;;0.9;0.9;1;
6370902;TV и видеотехника > Медиаплееры;телевізори, фото і відео техніка;телевізори;smart приставка (медіаплеєр);8;3000;9999999999999.99;1.22;;;0.9;0.9;1;
6371204;Аудиотехника и аксессуары > Микрофоны;акустика і навушники;портативне аудіо;мікрофон;18;0;3000;1.38;;;0.9;0.9;1;
6371204;Аудиотехника и аксессуары > Микрофоны;акустика і навушники;портативне аудіо;мікрофон;12;3000;7000;1.28;;;0.9;0.9;1;
6371204;Аудиотехника и аксессуары > Микрофоны;акустика і навушники;портативне аудіо;мікрофон;10;7000;10000;1.25;;;0.9;0.9;1;
6371204;Аудиотехника и аксессуары > Микрофоны;акустика і навушники;портативне аудіо;мікрофон;7;10000;21000;1.21;;;0.9;0.9;1;
6371204;Аудиотехника и аксессуары > Микрофоны;акустика і навушники;портативне аудіо;мікрофон;5;21000;9999999999999.99;1.18;;;0.9;0.9;1;
6371702;Спутниковое, кабельное телевидение > Спутниковые конвертеры;телевізори, фото і відео техніка;телевізори;тв-антена;18;0;9999999999999.99;1.38;;;0.9;0.9;1;
6371703;Спутниковое, кабельное телевидение > Дайсеки, усилители, телевизионные разветвители;телевізори, фото і відео техніка;телевізори;тв-антена;18;0;9999999999999.99;1.38;;;0.9;0.9;1;
6371704;Спутниковое, кабельное телевидение > Спутниковые антенны;телевізори, фото і відео техніка;телевізори;тв-антена;18;0;9999999999999.99;1.38;;;0.9;0.9;1;
6371808;Профессиональное аудио-, видео-, фото оборудование > Коммутаторы сигнала;телевізори, фото і відео техніка;телевізори;перехідник;18;0;9999999999999.99;1.38;;;0.9;0.9;1;
6371809;Профессиональное аудио-, видео-, фото оборудование > Приемники и передатчики сигнала;дім;безпечний дім;аксесуари для відеоспостереження;15;0;10000;1.33;;;0.9;0.9;1;
6371809;Профессиональное аудио-, видео-, фото оборудование > Приемники и передатчики сигнала;дім;безпечний дім;аксесуари для відеоспостереження;12;10000;30000;1.28;;;0.9;0.9;1;
6371809;Профессиональное аудио-, видео-, фото оборудование > Приемники и передатчики сигнала;дім;безпечний дім;аксесуари для відеоспостереження;10;30000;9999999999999.99;1.25;;;0.9;0.9;1;
6371818;Системы охраны и оповещения > Громкоговорители;акустика і навушники;акустичні системи;гучномовець;15;0;5000;1.33;;;0.9;0.9;1;
6371818;Системы охраны и оповещения > Громкоговорители;акустика і навушники;акустичні системи;гучномовець;12;5000;12000;1.28;;;0.9;0.9;1;
6371818;Системы охраны и оповещения > Громкоговорители;акустика і навушники;акустичні системи;гучномовець;10;12000;9999999999999.99;1.25;;;0.9;0.9;1;
7081201;Инструменты для обработки почвы > Ручные культиваторы, плуги;дім;сад, город;культиватор;18;0;5000;1.38;;;0.9;0.9;1;
7081201;Инструменты для обработки почвы > Ручные культиваторы, плуги;дім;сад, город;культиватор;12;5000;10000;1.28;;;0.9;0.9;1;
7081201;Инструменты для обработки почвы > Ручные культиваторы, плуги;дім;сад, город;культиватор;10;10000;20000;1.25;;;0.9;0.9;1;
7081201;Инструменты для обработки почвы > Ручные культиваторы, плуги;дім;сад, город;культиватор;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
7190601;Пассивное сетевое оборудование > Сетевые коннекторы, модули и разъемы;ноутбуки, комп'ютери і планшети;мережеве обладнання;конектор;12;0;1000;1.28;;;0.9;0.9;1;
7190601;Пассивное сетевое оборудование > Сетевые коннекторы, модули и разъемы;ноутбуки, комп'ютери і планшети;мережеве обладнання;конектор;10;1000;9000;1.25;;;0.9;0.9;1;
7190601;Пассивное сетевое оборудование > Сетевые коннекторы, модули и разъемы;ноутбуки, комп'ютери і планшети;мережеве обладнання;конектор;7;9000;9999999999999.99;1.21;;;0.9;0.9;1;
7190603;Пассивное сетевое оборудование > HUB'ы, мосты, репитеры;ноутбуки, комп'ютери і планшети;мережеве обладнання;підсилювач сигналу;12;0;1000;1.28;;;0.9;0.9;1;
7190603;Пассивное сетевое оборудование > HUB'ы, мосты, репитеры;ноутбуки, комп'ютери і планшети;мережеве обладнання;підсилювач сигналу;10;1000;9000;1.25;;;0.9;0.9;1;
7190603;Пассивное сетевое оборудование > HUB'ы, мосты, репитеры;ноутбуки, комп'ютери і планшети;мережеве обладнання;підсилювач сигналу;7;9000;9999999999999.99;1.21;;;0.9;0.9;1;
7190604;Пассивное сетевое оборудование > Патч-корды;ноутбуки, комп'ютери і планшети;мережеве обладнання;патч-корд;12;0;1000;1.28;;;0.9;0.9;1;
7190604;Пассивное сетевое оборудование > Патч-корды;ноутбуки, комп'ютери і планшети;мережеве обладнання;патч-корд;10;1000;9000;1.25;;;0.9;0.9;1;
7190604;Пассивное сетевое оборудование > Патч-корды;ноутбуки, комп'ютери і планшети;мережеве обладнання;патч-корд;7;9000;9999999999999.99;1.21;;;0.9;0.9;1;
7190605;Провод, кабель, системы соединения > Кабель для систем связи;ноутбуки, комп'ютери і планшети;мережеве обладнання;кабель;12;0;1000;1.28;;;0.9;0.9;1;
7190605;Провод, кабель, системы соединения > Кабель для систем связи;ноутбуки, комп'ютери і планшети;мережеве обладнання;кабель;10;1000;9000;1.25;;;0.9;0.9;1;
7190605;Провод, кабель, системы соединения > Кабель для систем связи;ноутбуки, комп'ютери і планшети;мережеве обладнання;кабель;7;9000;9999999999999.99;1.21;;;0.9;0.9;1;
8210510;Уход за бытовой техникой > Средства для очистки бытовой техники;ноутбуки, комп'ютери і планшети;аксесуари;набір для чищення електроніки;18;0;9999999999999.99;1.38;;;0.9;0.9;1;
12110205;Автоинструмент > Автомобильные насосы, компрессоры и манометры;автотовари, інструменти;авто і мото;насос;13;0;3000;1.29;;;0.9;0.9;1;
12110205;Автоинструмент > Автомобильные насосы, компрессоры и манометры;автотовари, інструменти;авто і мото;насос;7;3000;10000;1.21;;;0.9;0.9;1;
12110205;Автоинструмент > Автомобильные насосы, компрессоры и манометры;автотовари, інструменти;авто і мото;насос;5;10000;20000;1.18;;;0.9;0.9;1;
12110205;Автоинструмент > Автомобильные насосы, компрессоры и манометры;автотовари, інструменти;авто і мото;насос;3;20000;9999999999999.99;1.16;;;0.9;0.9;1;
13040909;Геодезическое оборудование > Нивелирные рейки и вехи;дім;інструменти;нівелір;18;0;4000;1.38;;;0.9;0.9;1;
13040909;Геодезическое оборудование > Нивелирные рейки и вехи;дім;інструменти;нівелір;15;4000;7000;1.33;;;0.9;0.9;1;
13040909;Геодезическое оборудование > Нивелирные рейки и вехи;дім;інструменти;нівелір;12;7000;10000;1.28;;;0.9;0.9;1;
13040909;Геодезическое оборудование > Нивелирные рейки и вехи;дім;інструменти;нівелір;10;10000;20000;1.25;;;0.9;0.9;1;
13040909;Геодезическое оборудование > Нивелирные рейки и вехи;дім;інструменти;нівелір;7;20000;100000;1.21;;;0.9;0.9;1;
13040909;Геодезическое оборудование > Нивелирные рейки и вехи;дім;інструменти;нівелір;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
13070701;Леса и другие конструкции для ремонтно-строительных работ > Стремянки;дім;господарські товари;драбина;18;0;5000;1.38;;;0.9;0.9;1;
13070701;Леса и другие конструкции для ремонтно-строительных работ > Стремянки;дім;господарські товари;драбина;12;5000;10000;1.28;;;0.9;0.9;1;
13070701;Леса и другие конструкции для ремонтно-строительных работ > Стремянки;дім;господарські товари;драбина;10;10000;20000;1.25;;;0.9;0.9;1;
13070701;Леса и другие конструкции для ремонтно-строительных работ > Стремянки;дім;господарські товари;драбина;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
13070703;Леса и другие конструкции для ремонтно-строительных работ > Строительные и садовые лестницы;дім;ремонт і будівельні матеріали;сходи;18;0;4000;1.38;;;0.9;0.9;1;
13070703;Леса и другие конструкции для ремонтно-строительных работ > Строительные и садовые лестницы;дім;ремонт і будівельні матеріали;сходи;15;4000;7000;1.33;;;0.9;0.9;1;
13070703;Леса и другие конструкции для ремонтно-строительных работ > Строительные и садовые лестницы;дім;ремонт і будівельні матеріали;сходи;12;7000;10000;1.28;;;0.9;0.9;1;
13070703;Леса и другие конструкции для ремонтно-строительных работ > Строительные и садовые лестницы;дім;ремонт і будівельні матеріали;сходи;10;10000;20000;1.25;;;0.9;0.9;1;
13070703;Леса и другие конструкции для ремонтно-строительных работ > Строительные и садовые лестницы;дім;ремонт і будівельні матеріали;сходи;7;20000;100000;1.21;;;0.9;0.9;1;
13070703;Леса и другие конструкции для ремонтно-строительных работ > Строительные и садовые лестницы;дім;ремонт і будівельні матеріали;сходи;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
13240415;Бытовая очистка воды > Бытовые фильтры комплексной очистки воды;сантехніка та ремонт;побутові фільтри для води;фільтр;18;0;4000;1.38;;;0.9;0.9;1;
13240415;Бытовая очистка воды > Бытовые фильтры комплексной очистки воды;сантехніка та ремонт;побутові фільтри для води;фільтр;15;4000;7000;1.33;;;0.9;0.9;1;
13240415;Бытовая очистка воды > Бытовые фильтры комплексной очистки воды;сантехніка та ремонт;побутові фільтри для води;фільтр;12;7000;10000;1.28;;;0.9;0.9;1;
13240415;Бытовая очистка воды > Бытовые фильтры комплексной очистки воды;сантехніка та ремонт;побутові фільтри для води;фільтр;10;10000;20000;1.25;;;0.9;0.9;1;
13240415;Бытовая очистка воды > Бытовые фильтры комплексной очистки воды;сантехніка та ремонт;побутові фільтри для води;фільтр;7;20000;100000;1.21;;;0.9;0.9;1;
13240415;Бытовая очистка воды > Бытовые фильтры комплексной очистки воды;сантехніка та ремонт;побутові фільтри для води;фільтр;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
13560901;Ворота, ограждения, шлагбаумы и комплектующие > Аксессуары для ворот и шлагбаумов;дім;товари для бізнесу;шлагбаум;18;0;5000;1.38;;;0.9;0.9;1;
13560901;Ворота, ограждения, шлагбаумы и комплектующие > Аксессуары для ворот и шлагбаумов;дім;товари для бізнесу;шлагбаум;12;5000;10000;1.28;;;0.9;0.9;1;
13560901;Ворота, ограждения, шлагбаумы и комплектующие > Аксессуары для ворот и шлагбаумов;дім;товари для бізнесу;шлагбаум;10;10000;20000;1.25;;;0.9;0.9;1;
13560901;Ворота, ограждения, шлагбаумы и комплектующие > Аксессуары для ворот и шлагбаумов;дім;товари для бізнесу;шлагбаум;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
14172701;Электрические пилы > Ручные дисковые пилы;дім;інструменти;циркулярна пилка;18;0;4000;1.38;;;0.9;0.9;1;
14172701;Электрические пилы > Ручные дисковые пилы;дім;інструменти;циркулярна пилка;15;4000;7000;1.33;;;0.9;0.9;1;
14172701;Электрические пилы > Ручные дисковые пилы;дім;інструменти;циркулярна пилка;12;7000;10000;1.28;;;0.9;0.9;1;
14172701;Электрические пилы > Ручные дисковые пилы;дім;інструменти;циркулярна пилка;10;10000;20000;1.25;;;0.9;0.9;1;
14172701;Электрические пилы > Ручные дисковые пилы;дім;інструменти;циркулярна пилка;7;20000;100000;1.21;;;0.9;0.9;1;
14172701;Электрические пилы > Ручные дисковые пилы;дім;інструменти;циркулярна пилка;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14190303;Электроизоляторы > Электроизоляционные ленты и трубки;дім;інструменти;ізолента;18;0;4000;1.38;;;0.9;0.9;1;
14190303;Электроизоляторы > Электроизоляционные ленты и трубки;дім;інструменти;ізолента;15;4000;7000;1.33;;;0.9;0.9;1;
14190303;Электроизоляторы > Электроизоляционные ленты и трубки;дім;інструменти;ізолента;12;7000;10000;1.28;;;0.9;0.9;1;
14190303;Электроизоляторы > Электроизоляционные ленты и трубки;дім;інструменти;ізолента;10;10000;20000;1.25;;;0.9;0.9;1;
14190303;Электроизоляторы > Электроизоляционные ленты и трубки;дім;інструменти;ізолента;7;20000;100000;1.21;;;0.9;0.9;1;
14190303;Электроизоляторы > Электроизоляционные ленты и трубки;дім;інструменти;ізолента;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14190406;Провод, кабель, системы соединения > Разъемы и коннекторы;дім;інструменти;роз’єм живлення;18;0;4000;1.38;;;0.9;0.9;1;
14190406;Провод, кабель, системы соединения > Разъемы и коннекторы;дім;інструменти;роз’єм живлення;15;4000;7000;1.33;;;0.9;0.9;1;
14190406;Провод, кабель, системы соединения > Разъемы и коннекторы;дім;інструменти;роз’єм живлення;12;7000;10000;1.28;;;0.9;0.9;1;
14190406;Провод, кабель, системы соединения > Разъемы и коннекторы;дім;інструменти;роз’єм живлення;10;10000;20000;1.25;;;0.9;0.9;1;
14190406;Провод, кабель, системы соединения > Разъемы и коннекторы;дім;інструменти;роз’єм живлення;7;20000;100000;1.21;;;0.9;0.9;1;
14190406;Провод, кабель, системы соединения > Разъемы и коннекторы;дім;інструменти;роз’єм живлення;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14190408;Провод, кабель, системы соединения > Силовые кабели, перемычки;дім;інструменти;кабель;18;0;4000;1.38;;;0.9;0.9;1;
14190408;Провод, кабель, системы соединения > Силовые кабели, перемычки;дім;інструменти;кабель;15;4000;7000;1.33;;;0.9;0.9;1;
14190408;Провод, кабель, системы соединения > Силовые кабели, перемычки;дім;інструменти;кабель;12;7000;10000;1.28;;;0.9;0.9;1;
14190408;Провод, кабель, системы соединения > Силовые кабели, перемычки;дім;інструменти;кабель;10;10000;20000;1.25;;;0.9;0.9;1;
14190408;Провод, кабель, системы соединения > Силовые кабели, перемычки;дім;інструменти;кабель;7;20000;100000;1.21;;;0.9;0.9;1;
14190408;Провод, кабель, системы соединения > Силовые кабели, перемычки;дім;інструменти;кабель;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14190901;Реле > Реле напряжения;дім;інструменти;реле;18;0;4000;1.38;;;0.9;0.9;1;
14190901;Реле > Реле напряжения;дім;інструменти;реле;15;4000;7000;1.33;;;0.9;0.9;1;
14190901;Реле > Реле напряжения;дім;інструменти;реле;12;7000;10000;1.28;;;0.9;0.9;1;
14190901;Реле > Реле напряжения;дім;інструменти;реле;10;10000;20000;1.25;;;0.9;0.9;1;
14190901;Реле > Реле напряжения;дім;інструменти;реле;7;20000;100000;1.21;;;0.9;0.9;1;
14190901;Реле > Реле напряжения;дім;інструменти;реле;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14190906;Реле > Автоматические выключатели, УЗО;дім;інструменти;автоматичний вимикач;18;0;4000;1.38;;;0.9;0.9;1;
14190906;Реле > Автоматические выключатели, УЗО;дім;інструменти;автоматичний вимикач;15;4000;7000;1.33;;;0.9;0.9;1;
14190906;Реле > Автоматические выключатели, УЗО;дім;інструменти;автоматичний вимикач;12;7000;10000;1.28;;;0.9;0.9;1;
14190906;Реле > Автоматические выключатели, УЗО;дім;інструменти;автоматичний вимикач;10;10000;20000;1.25;;;0.9;0.9;1;
14190906;Реле > Автоматические выключатели, УЗО;дім;інструменти;автоматичний вимикач;7;20000;100000;1.21;;;0.9;0.9;1;
14190906;Реле > Автоматические выключатели, УЗО;дім;інструменти;автоматичний вимикач;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14191103;Блоки питания > Промышленные и бытовые источники питания;дім;декор;блок живлення;15;0;10000;1.33;;;0.9;0.9;1;
14191103;Блоки питания > Промышленные и бытовые источники питания;дім;декор;блок живлення;12;10000;30000;1.28;;;0.9;0.9;1;
14191103;Блоки питания > Промышленные и бытовые источники питания;дім;декор;блок живлення;10;30000;9999999999999.99;1.25;;;0.9;0.9;1;
14191106;Блоки питания > Источники бесперебойного питания (ИБП);ноутбуки, комп'ютери і планшети;аксесуари;джерела безперебійного живлення;15;0;9999999999999.99;1.33;;;0.9;0.9;1;
14191107;Блоки питания > Стабилизаторы напряжения;побутова техніка;велика побутова техніка;стабілізатор напруги;10;0;20000;1.25;;;0.9;0.9;1;
14191107;Блоки питания > Стабилизаторы напряжения;побутова техніка;велика побутова техніка;стабілізатор напруги;7;20000;50000;1.21;;;0.9;0.9;1;
14191107;Блоки питания > Стабилизаторы напряжения;побутова техніка;велика побутова техніка;стабілізатор напруги;5;50000;9999999999999.99;1.18;;;0.9;0.9;1;
14200301;Ручной инструмент > Топоры;дім;інструменти;сокира;18;0;4000;1.38;;;0.9;0.9;1;
14200301;Ручной инструмент > Топоры;дім;інструменти;сокира;15;4000;7000;1.33;;;0.9;0.9;1;
14200301;Ручной инструмент > Топоры;дім;інструменти;сокира;12;7000;10000;1.28;;;0.9;0.9;1;
14200301;Ручной инструмент > Топоры;дім;інструменти;сокира;10;10000;20000;1.25;;;0.9;0.9;1;
14200301;Ручной инструмент > Топоры;дім;інструменти;сокира;7;20000;100000;1.21;;;0.9;0.9;1;
14200301;Ручной инструмент > Топоры;дім;інструменти;сокира;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200305;Ручной инструмент > Молотки, кувалды, киянки;дім;інструменти;молоток;18;0;4000;1.38;;;0.9;0.9;1;
14200305;Ручной инструмент > Молотки, кувалды, киянки;дім;інструменти;молоток;15;4000;7000;1.33;;;0.9;0.9;1;
14200305;Ручной инструмент > Молотки, кувалды, киянки;дім;інструменти;молоток;12;7000;10000;1.28;;;0.9;0.9;1;
14200305;Ручной инструмент > Молотки, кувалды, киянки;дім;інструменти;молоток;10;10000;20000;1.25;;;0.9;0.9;1;
14200305;Ручной инструмент > Молотки, кувалды, киянки;дім;інструменти;молоток;7;20000;100000;1.21;;;0.9;0.9;1;
14200305;Ручной инструмент > Молотки, кувалды, киянки;дім;інструменти;молоток;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200306;Ручной инструмент > Строительные ножи, ножницы;дім;інструменти;ніж будівельний;18;0;4000;1.38;;;0.9;0.9;1;
14200306;Ручной инструмент > Строительные ножи, ножницы;дім;інструменти;ніж будівельний;15;4000;7000;1.33;;;0.9;0.9;1;
14200306;Ручной инструмент > Строительные ножи, ножницы;дім;інструменти;ніж будівельний;12;7000;10000;1.28;;;0.9;0.9;1;
14200306;Ручной инструмент > Строительные ножи, ножницы;дім;інструменти;ніж будівельний;10;10000;20000;1.25;;;0.9;0.9;1;
14200306;Ручной инструмент > Строительные ножи, ножницы;дім;інструменти;ніж будівельний;7;20000;100000;1.21;;;0.9;0.9;1;
14200306;Ручной инструмент > Строительные ножи, ножницы;дім;інструменти;ніж будівельний;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200308;Дереворежущий инструмент > Ручные пилы, ножовки;дім;інструменти;ножівка;18;0;4000;1.38;;;0.9;0.9;1;
14200308;Дереворежущий инструмент > Ручные пилы, ножовки;дім;інструменти;ножівка;15;4000;7000;1.33;;;0.9;0.9;1;
14200308;Дереворежущий инструмент > Ручные пилы, ножовки;дім;інструменти;ножівка;12;7000;10000;1.28;;;0.9;0.9;1;
14200308;Дереворежущий инструмент > Ручные пилы, ножовки;дім;інструменти;ножівка;10;10000;20000;1.25;;;0.9;0.9;1;
14200308;Дереворежущий инструмент > Ручные пилы, ножовки;дім;інструменти;ножівка;7;20000;100000;1.21;;;0.9;0.9;1;
14200308;Дереворежущий инструмент > Ручные пилы, ножовки;дім;інструменти;ножівка;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200310;Ручной инструмент > Отвертки;дім;інструменти;викрутка;18;0;4000;1.38;;;0.9;0.9;1;
14200310;Ручной инструмент > Отвертки;дім;інструменти;викрутка;15;4000;7000;1.33;;;0.9;0.9;1;
14200310;Ручной инструмент > Отвертки;дім;інструменти;викрутка;12;7000;10000;1.28;;;0.9;0.9;1;
14200310;Ручной инструмент > Отвертки;дім;інструменти;викрутка;10;10000;20000;1.25;;;0.9;0.9;1;
14200310;Ручной инструмент > Отвертки;дім;інструменти;викрутка;7;20000;100000;1.21;;;0.9;0.9;1;
14200310;Ручной инструмент > Отвертки;дім;інструменти;викрутка;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200327;Ключи > Разводные ключи;дім;інструменти;ключ розвідний;18;0;4000;1.38;;;0.9;0.9;1;
14200327;Ключи > Разводные ключи;дім;інструменти;ключ розвідний;15;4000;7000;1.33;;;0.9;0.9;1;
14200327;Ключи > Разводные ключи;дім;інструменти;ключ розвідний;12;7000;10000;1.28;;;0.9;0.9;1;
14200327;Ключи > Разводные ключи;дім;інструменти;ключ розвідний;10;10000;20000;1.25;;;0.9;0.9;1;
14200327;Ключи > Разводные ключи;дім;інструменти;ключ розвідний;7;20000;100000;1.21;;;0.9;0.9;1;
14200327;Ключи > Разводные ключи;дім;інструменти;ключ розвідний;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200329;Ключи > Шестигранные ключи;дім;інструменти;ключ торцевий;18;0;4000;1.38;;;0.9;0.9;1;
14200329;Ключи > Шестигранные ключи;дім;інструменти;ключ торцевий;15;4000;7000;1.33;;;0.9;0.9;1;
14200329;Ключи > Шестигранные ключи;дім;інструменти;ключ торцевий;12;7000;10000;1.28;;;0.9;0.9;1;
14200329;Ключи > Шестигранные ключи;дім;інструменти;ключ торцевий;10;10000;20000;1.25;;;0.9;0.9;1;
14200329;Ключи > Шестигранные ключи;дім;інструменти;ключ торцевий;7;20000;100000;1.21;;;0.9;0.9;1;
14200329;Ключи > Шестигранные ключи;дім;інструменти;ключ торцевий;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200332;Ключи > Торцевые головки;дім;інструменти;ключ торцевий;18;0;4000;1.38;;;0.9;0.9;1;
14200332;Ключи > Торцевые головки;дім;інструменти;ключ торцевий;15;4000;7000;1.33;;;0.9;0.9;1;
14200332;Ключи > Торцевые головки;дім;інструменти;ключ торцевий;12;7000;10000;1.28;;;0.9;0.9;1;
14200332;Ключи > Торцевые головки;дім;інструменти;ключ торцевий;10;10000;20000;1.25;;;0.9;0.9;1;
14200332;Ключи > Торцевые головки;дім;інструменти;ключ торцевий;7;20000;100000;1.21;;;0.9;0.9;1;
14200332;Ключи > Торцевые головки;дім;інструменти;ключ торцевий;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200340;Губцевые инструменты > Бокорезы, кусачки;дім;інструменти;бокорізи;18;0;4000;1.38;;;0.9;0.9;1;
14200340;Губцевые инструменты > Бокорезы, кусачки;дім;інструменти;бокорізи;15;4000;7000;1.33;;;0.9;0.9;1;
14200340;Губцевые инструменты > Бокорезы, кусачки;дім;інструменти;бокорізи;12;7000;10000;1.28;;;0.9;0.9;1;
14200340;Губцевые инструменты > Бокорезы, кусачки;дім;інструменти;бокорізи;10;10000;20000;1.25;;;0.9;0.9;1;
14200340;Губцевые инструменты > Бокорезы, кусачки;дім;інструменти;бокорізи;7;20000;100000;1.21;;;0.9;0.9;1;
14200340;Губцевые инструменты > Бокорезы, кусачки;дім;інструменти;бокорізи;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200341;Губцевые инструменты > Пассатижи, плоскогубцы, тонкогубцы;дім;інструменти;плоскогубці;18;0;4000;1.38;;;0.9;0.9;1;
14200341;Губцевые инструменты > Пассатижи, плоскогубцы, тонкогубцы;дім;інструменти;плоскогубці;15;4000;7000;1.33;;;0.9;0.9;1;
14200341;Губцевые инструменты > Пассатижи, плоскогубцы, тонкогубцы;дім;інструменти;плоскогубці;12;7000;10000;1.28;;;0.9;0.9;1;
14200341;Губцевые инструменты > Пассатижи, плоскогубцы, тонкогубцы;дім;інструменти;плоскогубці;10;10000;20000;1.25;;;0.9;0.9;1;
14200341;Губцевые инструменты > Пассатижи, плоскогубцы, тонкогубцы;дім;інструменти;плоскогубці;7;20000;100000;1.21;;;0.9;0.9;1;
14200341;Губцевые инструменты > Пассатижи, плоскогубцы, тонкогубцы;дім;інструменти;плоскогубці;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200347;Губцевые инструменты > Зажимные клещи;дім;інструменти;кліщі;18;0;4000;1.38;;;0.9;0.9;1;
14200347;Губцевые инструменты > Зажимные клещи;дім;інструменти;кліщі;15;4000;7000;1.33;;;0.9;0.9;1;
14200347;Губцевые инструменты > Зажимные клещи;дім;інструменти;кліщі;12;7000;10000;1.28;;;0.9;0.9;1;
